,day_svi_id,year,month,day_svi_lat,day_svi_lon,day_svi_heading,night_svi_lat,night_svi_lon,lux,distance_err,total_area,total_luminosity,avg_luminosity,avg_distance,mid_distance,weighted_lum_std,weighted_dist_std,max_contour_size
453,nwI2xVdeabePIXSPXjCtTA,2021,10,1.279491536,103.8475628,5.305136201,1.279438,103.8475356,9,6.01E-05,39919,4733468.326,118.5768262,173.1742228,168.8668114,371.0381671,20.52026916,15605.5
454,nuu_JTrCo4JCbXabO0S95g,2020,8,1.279707128,103.8483283,0.539013085,1.2797212,103.8483342,31,1.53E-05,61039,6574800.321,107.714745,200.6068377,192.2004162,268.9223144,40.2542122,26637.5
455,nmcwuUQ7hcIGqMWmIJeYeQ,2022,9,1.323506358,103.794349,2.256450585,1.323511,103.794353,0,6.12E-06,4983,502313.978,100.8055344,168.4188689,160.1624176,924.4962137,20.42386239,1454
456,noYY3iWb_tsGTyCguD1bZw,2018,2,1.286278756,103.8481191,5.180808656,1.286248,103.8481198,11,3.08E-05,43192,5388646.147,124.7602831,195.0299672,186.118242,376.093748,38.09135187,24442
457,nsYud2qBeP8m0vu6PfFznw,2018,2,1.32517244,103.7927038,0.489090666,1.3251866,103.7926909,2,1.92E-05,33353,4238656.236,127.0847071,187.8951377,185.3240405,437.9443053,30.83750656,13518.5
458,o1BYwNqvFvumCpaVP4kbug,2018,3,1.324225624,103.6533245,0.762086516,1.3242166,103.6533015,19,2.47E-05,31616,3332555.178,105.4072361,194.0221846,176.8191166,374.9380214,40.93486012,11559
459,nyG5sqmvkM_KsK96PG0gUQ,2016,10,1.280184072,103.8486531,0.537905477,1.2801578,103.8487155,39,6.77E-05,59650,7807022.4,130.8805096,193.2420563,185.0837648,327.9343124,33.93772089,29553.5
460,o1qi0dHkRCszieWK8yXekA,2018,3,1.328045342,103.6481947,0.766148502,1.3280527,103.6482347,59,4.06E-05,21986,2319003.582,105.4763751,198.3925788,181.7278185,453.7610747,38.63052766,9925.5
461,o2EpOanksCXd9snTbSCH-Q,2021,3,1.306294195,103.7711377,0.0796157,1.3062932,103.7711344,15,3.47E-06,26139,2989560.032,114.3716298,224.9568835,237.1687163,450.6443063,40.77958755,12585
462,o5jXg3NHXIZojL3W0NNS8g,2021,3,1.341896855,103.6961114,5.575333601,1.341903,103.6961306,6,2.02E-05,27899,2985409.665,107.007766,178.5628094,173.1126801,405.6676365,23.62580989,21016.5
463,o3IDV9KtCX4EZv4i3mYdyg,2022,5,1.305111983,103.7710542,6.147892995,1.3051092,103.7710819,47,2.79E-05,30804,4087416.852,132.6911067,207.7849089,197.9949494,478.4130072,49.52188236,13977
464,o4tNToAlXUqgsFsdTLCODQ,2022,4,1.281644497,103.8481495,3.758336021,1.2816557,103.8481477,7,1.13E-05,52728,6076326.37,115.239083,195.2971173,186.2713075,311.4973481,36.75654697,13653
465,o42cZ44BhhMh46NJLBV3AQ,2021,4,1.286982908,103.8489187,2.819122195,1.2869889,103.8489186,17,5.99E-06,71983,8973898.818,124.6669188,197.5947166,191.6063673,282.0321558,32.89237781,68586
466,o7L-co-x7xKLG8o_SWXUag,2022,5,1.302024096,103.7705882,0.433608698,1.3020266,103.7705785,15,9.98E-06,15282,1448462.37,94.78225167,170.9850508,161.4465856,491.286132,25.8356359,6261.5
467,o8VdUZ-s_sbnmq53_twYLA,2021,2,1.282024427,103.8451618,3.674229932,1.2820419,103.8451778,30,2.37E-05,69190,8883572.191,128.3938747,209.0356874,207.4608397,294.8410772,37.28624848,56807
468,oHpq4JBppwUoNPwSWNyRuw,2017,12,1.302248165,103.770678,0.3970912,1.3022395,103.7706807,2,9.08E-06,19261,1910018.925,99.16509657,175.3225973,165.3027525,456.4672514,28.10494681,13663.5
469,oIK5lV_0c-_xq7J0I0ZG5A,2021,6,1.300680525,103.7739609,5.302618449,1.3006944,103.7739568,11,1.45E-05,16479,1999071.058,121.3102165,177.3523943,171.4526174,605.0505495,24.17115384,10743
470,oIUDwDqROXHMriYcttjOmA,2018,2,1.321960613,103.7973029,1.191620644,1.3219705,103.7973117,11,1.32E-05,19306,2103568.326,108.9593042,191.3765064,170.0691035,500.7722984,39.86882657,11030.5
471,oKWzVmey0N9LEh-koQz3_w,2022,1,1.289361244,103.7767962,1.917459873,1.289364,103.7768299,14,3.38E-05,25737,2957140.413,114.8984114,181.6741394,163.6704005,454.2991344,34.92593795,9929
472,oKAAzdtGa5-YlSgM0gVAgA,2011,9,1.323826512,103.6492976,2.327571367,1.3238692,103.6493148,19,4.60E-05,20203,2071259.515,102.5223737,187.1104894,179.5132307,460.6221999,30.53983665,6538
473,oLPSHEj7AIPg-zxQdEFdyQ,2021,10,1.324389227,103.7932904,2.263072535,1.3243862,103.7932902,0,3.04E-06,9360,970252.483,103.6594533,182.8302559,186.1316738,691.2048483,23.17647095,4676.5
474,oLVUSeb9kkG9PRyezuQQuA,2022,4,1.286106071,103.8486039,2.021782417,1.2860819,103.8485696,2,4.20E-05,47873,5455221.687,113.9519497,205.9408264,201.6977937,324.6488974,44.14587202,15022
475,oNogIyPJQwEWCMMeR3WP_g,2022,8,1.322723906,103.800522,1.711836939,1.3227269,103.8005414,0,1.96E-05,10718,1025973.453,95.72433784,189.5368897,191.6481148,595.665149,26.73194492,5664
476,oLUw9dhCxLBFVAUZ3Hzuzg,2022,4,1.285808911,103.849223,2.013705582,1.2857946,103.8492152,23,1.63E-05,48465,5561220.51,114.7471476,202.7595539,200.2498439,324.5301778,39.27325606,13908.5
477,oOOVS5lUi6iuEPpZ98Fwvw,2019,6,1.310989459,103.7688147,0.537162821,1.3109806,103.7688078,11,1.12E-05,30025,3133566.561,104.3652477,198.9202693,181.0441935,381.4830028,44.36796786,17198
478,oPGVOM2Qh6pdFnGuH1Sq5w,2018,1,1.300288661,103.8570449,3.869508349,1.3002789,103.8570674,28,2.45E-05,34142,3905568.968,114.391921,194.8380714,195.3548054,390.2380727,35.20894261,10326.5
479,oTnKZsYi29y524nlsxZXSA,2018,3,1.323349067,103.6525291,0.767220957,1.3233861,103.6525258,0,3.72E-05,10444,1041043.836,99.67865147,178.6328369,173.9683879,628.8072782,23.1495695,2285
480,oVu8xzOvcOn2yrL7cUf-6A,2020,11,1.301761801,103.8583252,3.954143875,1.3017558,103.8583376,3,1.38E-05,48295,5206217.473,107.8003411,180.8460166,177.5190131,304.8589258,21.71203444,47112
481,oXcMj2RGL8J7P_5Z2qB1Ww,2011,10,1.344310068,103.6959544,0.897130621,1.3443237,103.6959533,10,1.37E-05,35805,4302585.286,120.1671634,192.5251506,179.0027933,399.708399,40.81005733,20649
482,obZbDDjDdIAuBiazqRuhdg,2019,7,1.304059785,103.8605266,4.137092389,1.3040405,103.8605437,38,2.57E-05,57171,7675604.184,134.2569517,202.3578912,197.6866207,344.8815009,36.69981512,25632
483,oZdB7zerGs7zdurlZbot1g,2018,3,1.28617518,103.7800665,5.482268371,1.2862155,103.7801022,17,5.39E-05,17824,1863920.855,104.5736566,189.9163215,178.5077029,501.4345627,32.59423438,6781
484,oYj8dauJGmgnGsdD1AxIgQ,2020,7,1.341149024,103.7040023,1.404963416,1.3411404,103.7040202,29,1.99E-05,41631,5105412.628,122.6348785,185.4769403,178.9413312,374.6503555,33.61380227,36339.5
485,o_u19sqv-kS250NHYw383A,2011,9,1.325220912,103.6478555,2.326710634,1.3252388,103.6478855,11,3.50E-05,18392,1827622.23,99.37049967,180.1513165,170.2057578,468.269896,28.13546149,7166.5
486,obqg6FNdwwqa471taKdFBA,2013,3,1.303305334,103.8594394,4.02404919,1.3033362,103.8594728,21,4.54E-05,44199,4422161.726,100.0511714,189.2641926,180.446668,297.3165159,31.53205455,29176.5
487,odCF-t_98IXUvQj_w6oFQg,2013,1,1.320136713,103.8082008,0.716736211,1.320128,103.8081882,7,1.53E-05,21795,1611596.86,73.94342097,204.471198,204.5507272,319.2243501,33.22025658,3771
488,odbm2S-qsRRX-EOwfSQA8Q,2019,6,1.29040605,103.7740587,2.033560247,1.2904399,103.7740703,8,3.58E-05,32198,3635320.569,112.9051671,201.2751073,181.4841587,397.3326709,45.54089901,11387.5
489,olaX71VLSpOyhLig1f-NZw,2019,6,1.297442114,103.7813078,4.854109098,1.2974453,103.781316,12,8.81E-06,26118,3015570.087,115.4594566,186.5798644,186.034943,453.0614263,34.12382766,10447.5
490,oeEiolfg9yr5cjrXvPJfIg,2018,2,1.321808988,103.8079795,1.585155426,1.3218107,103.8079735,0,6.24E-06,18719,1442941.909,77.08434794,187.2321098,184.0434731,361.0226847,32.10971979,3249.5
491,ok_ZWKZViOLahsTpLS1mjg,2019,9,1.285568749,103.7806392,5.616744691,1.2856055,103.7806868,9,6.01E-05,15146,1783183.332,117.7329547,179.2150125,172.2004646,613.2228387,25.57913693,4525.5
492,olxXtXFTGiJnF2wW7RyM2A,2020,9,1.284507956,103.7872555,5.798190649,1.2845386,103.7872527,10,3.08E-05,10013,1128868.822,112.7403198,198.9023615,213.7849387,725.8095183,38.04787075,6762.5
493,omKYicoi3uYpelajANMIxA,2020,9,1.290704901,103.7827007,0.871573196,1.290721,103.7827187,18,2.41E-05,16350,2077769.632,127.0807114,239.7553829,254.5604054,637.0042795,40.1410307,12698.5
494,oqNsrvKgxRKlpVjas1q8qg,2021,10,1.278262187,103.8438081,3.552099495,1.2782479,103.8438119,27,1.48E-05,67241,8084757.923,120.2355397,191.6420137,190.2761152,283.7860442,25.90700402,61163.5
495,oqboQheCRNeDGLR-2Fwe-Q,2021,3,1.303561293,103.7710908,0.13701834,1.30356,103.771067,10,2.38E-05,19521,2089695.959,107.0486122,184.3510594,165.5596569,489.8235504,36.02830392,12375
496,opxSKuGsUYzCwyzaDA8eNQ,2013,1,1.320703562,103.8087037,0.729957341,1.3207306,103.8087222,0,3.28E-05,13415,1147913.589,85.56940656,186.724908,184.567061,475.6381082,26.90905152,3485
497,oqkLs7xi6br9PvGv_txLsA,2018,2,1.300202696,103.7744224,5.87560022,1.300209,103.7744387,24,1.75E-05,19088,2190903.762,114.7791158,190.2265087,179.5132307,530.6244006,32.54293426,11404.5
498,ow_lp2nvpc_06f3Qrs05OA,2018,2,1.279539383,103.8449522,2.456242528,1.2795554,103.8449785,5,3.08E-05,36703,4410073.619,120.1556717,177.0553367,172.9306219,394.4478954,23.20371337,12164.5
499,owmyJEhknAvHHPRDiuvySg,2019,6,1.306813343,103.7711496,0.195740226,1.306832,103.7711557,1,1.96E-05,10220,1031723.05,100.9513748,182.7051679,164.3000304,643.2265319,34.02650893,3161.5
500,oyM50Y1KDVLQ41ZiKK66Ag,2019,6,1.31867443,103.807534,0.736028816,1.3186773,103.807534,1,2.87E-06,45137,4504608.113,99.79857131,193.8016508,182.7840256,292.3204401,35.83652072,11743.5
501,oz8LNdQkojMTDX6XheodQg,2021,2,1.335453181,103.6434787,3.897138113,1.3354464,103.6434636,46,1.65E-05,16765,1830727.319,109.1993629,173.5212744,161.2079403,539.7770518,26.60454258,11871
502,ozaKJz1T2AYaJURSTzXvtw,2019,11,1.278049457,103.8472884,0.548175358,1.2780581,103.8472241,30,6.49E-05,36719,4028906.139,109.7226542,200.6199986,185.8278773,360.4372362,45.13488589,17986.5
503,ozKV9mxwHkqOzaioz-IDHg,2020,10,1.278289507,103.843799,3.491149058,1.2783094,103.8438414,50,4.68E-05,69338,8096235.891,116.7647739,194.4367059,192.1275618,270.9234112,28.35127412,135708
504,p-Tey1WTZG6_Y5CcMKL_Ig,2018,7,1.30139041,103.8600443,4.092807749,1.3013908,103.8600449,0,7.10E-07,32508,3223981.257,99.17501098,173.7873471,167.5380554,349.2467887,22.31099738,20618.5
505,p0GM7AWV6gwCG1sNvp6P7w,2020,8,1.301557213,103.765958,2.751048069,1.3015587,103.7659984,0,4.04E-05,16696,1879268.028,112.5579796,176.8773106,171.2352183,557.8686073,24.808976,8010
506,p0ibAxucMfrHz_BQcyUyNw,2016,9,1.296872507,103.7827155,5.114851211,1.2968897,103.7827272,19,2.08E-05,32499,3603067.196,110.8670173,177.4319611,168.252786,387.2860752,28.90214659,20588.5
507,p2BJzzXyWIWoajs2UaHwEw,2018,2,1.306430397,103.7711498,0.091171564,1.3064266,103.7711423,8,8.36E-06,15421,1761107.514,114.2019009,187.188762,195.2485595,589.6446805,25.77308194,4880.5
508,p4wlsM96w8DxIrk7hx8yiQ,2022,3,1.30027396,103.8570301,3.878089054,1.3002522,103.8570409,21,2.43E-05,37406,4480074.374,119.7688706,196.4719093,197.010152,388.6876797,34.31673594,15832
509,p5nQ9Qi89GRPaQkERbSkNA,2020,8,1.299059347,103.7669907,2.778035478,1.2990568,103.7670155,14,2.50E-05,18077,2087815.676,115.4956949,187.8944719,169.0088755,549.2680558,38.3847426,7168
510,p6obuzkplv0mHyL_20VxXw,2018,3,1.323119894,103.654764,2.319163502,1.3231485,103.6547941,0,4.16E-05,16983,1664201.569,97.99220214,183.8622352,181.2456896,481.5470536,23.90679996,7804.5
511,p5w5GwP1oaqvojxGuHgEHA,2021,3,1.341760815,103.6962436,5.432899756,1.3417724,103.6962592,10,1.94E-05,41593,4788383.849,115.1247529,201.3719808,196.0841656,353.2177324,41.65330506,20113
512,p6teAEIaYXZh0L1_pfMFKg,2021,9,1.280789158,103.84338,3.733508702,1.2807867,103.8434177,56,3.77E-05,39611,4721365.941,119.1933034,185.3116011,177.9915728,374.832195,31.33773859,25660
513,pDaFpwuRBZ9K5iknBRFOcw,2021,8,1.285897501,103.7803518,5.498204195,1.2859295,103.780393,17,5.22E-05,23629,2828295.489,119.6959452,196.2738951,184.567061,495.5685205,36.93237783,9457
514,pEqpSDqix9LPwBi_dMWXRw,2016,9,1.301487294,103.765991,2.743013845,1.3015066,103.7660254,0,3.94E-05,22867,2782229.236,121.6700589,200.7936745,188.3533913,512.2073398,40.61473921,10485
515,pCAeVH-xuH_3uRw8mK4VJQ,2020,7,1.308718502,103.766163,3.682397314,1.3087037,103.7661491,7,2.03E-05,17948,2011695.766,112.0846761,168.4086753,160.6549097,534.818845,21.4062349,11525
516,pCPcGQXFld29gcIMeb2EzA,2016,8,1.280914069,103.7868555,3.611552968,1.2809193,103.7868411,16,1.54E-05,19713,2258716.74,114.5800609,180.8194138,170.8391056,521.3730747,30.8020694,5914
517,pEr-p8a-sqZ2sJIpVDC1_Q,2019,6,1.317598259,103.8065621,0.735250507,1.3176011,103.8065645,16,3.69E-06,30798,2622475.991,85.15085366,197.7579762,193.2588937,307.6640977,35.37432169,7039
518,pGLy--5BJDpp7-agRcmpQQ,2018,11,1.281587082,103.8481265,3.699271369,1.2816016,103.8481103,22,2.18E-05,48891,5249366.673,107.3687728,187.85993,181.6480113,302.6769609,32.19817763,14435
519,pGfMylwf3d5nq56R5ngIMw,2018,2,1.30898929,103.7678338,0.353211493,1.308998,103.7678291,0,9.90E-06,22389,2320450.584,103.6424398,171.4928786,164.0762018,441.90576,21.93383486,9600
520,pHCjA_Vs9U012qmIKlBwtw,2020,7,1.311829382,103.768145,4.976145259,1.311815,103.7681513,16,1.57E-05,23730,2841284.191,119.7338471,194.2707452,181.9821416,494.6234817,40.7973069,6920
521,pHqwQ8DF3aDk_BlIm8phCw,2016,9,1.298152064,103.7671961,3.120450883,1.2981489,103.7672015,17,6.24E-06,19603,2604511.075,132.862882,188.9990455,190.0657781,605.23011,31.06663038,7658
522,pHwsmzodDYbsYDXbf-b1Ew,2019,7,1.299841118,103.8566906,3.835646788,1.2998331,103.8567385,55,4.85E-05,44483,5348225.858,120.2307816,197.6101854,187.4166481,354.935422,41.97067269,9767
523,pJsTWmB06VU11S-eXjrrYQ,2018,5,1.295976252,103.8537762,3.786935175,1.2959677,103.8537741,12,8.80E-06,58404,7813800.752,133.7887945,197.3507037,193.6659495,338.5408288,32.82842769,32104.5
524,pLPCfuUa9aLSG_61TRQmlA,2021,10,1.299079374,103.7749093,5.261810299,1.2990768,103.7749188,32,9.80E-06,24346,3075999.373,126.3451644,213.1394998,235.0021276,514.0057091,49.07521888,13045.5
525,pMWVLFZNq9PgGTmnJ2cmRA,2020,9,1.287766276,103.7840758,0.410062559,1.287763,103.7840766,15,3.38E-06,15716,2177167.294,138.531897,248.6067461,254.8489749,707.6079558,26.96503094,13957.5
526,pMqQo3i1YctU3x2V2oFRXw,2015,4,1.322869154,103.7951363,2.227964882,1.3228708,103.7951488,14,1.26E-05,23414,3205583.415,136.908833,227.9755167,244.4861958,568.907057,43.12308845,16618.5
527,pPF67aykoAw4fRKDvJaiiA,2013,1,1.322612769,103.8014658,1.688674495,1.3226181,103.8014572,7,1.01E-05,14334,1689904.166,117.8948072,192.4329334,190.9371624,631.5496312,35.88757302,6933.5
528,pPGtcnszS_A5x1tsMXrgEQ,2019,6,1.311237691,103.7675603,3.582350341,1.3112424,103.7675553,5,6.85E-06,37217,3815168.435,102.5114446,189.8363867,182.0027472,334.502207,32.48980388,8252.5
529,pPi3twBJql3_O5qPz6XVOQ,2019,7,1.343405604,103.703691,2.982583827,1.3434342,103.7037548,14,6.99E-05,36484,4119730.124,112.9188171,193.204881,178.1375873,371.4572143,40.4993618,19639
530,pSxtPq_fAFYKo6scGPJA6Q,2016,10,1.279329617,103.8479411,2.144873457,1.2793719,103.8479702,33,5.13E-05,48865,5226772.13,106.9635144,197.6618143,187.5446613,301.526983,39.1371807,17167
531,pPcUg7p6EScl39gHHDHUSw,2015,9,1.33609612,103.644044,3.899882234,1.3360554,103.6440391,3,4.10E-05,23259,2856789.037,122.8251016,196.4301353,186.681547,511.9572485,41.42008424,11169.5
532,pUO27o2TiX5DVGEFzehbpw,2019,7,1.341082755,103.7040441,4.528461488,1.3410663,103.7040271,58,2.37E-05,40745,4937569.614,121.1822215,186.8908633,181.1353085,374.6810134,32.82701897,21881
533,pVt7BRORRnUZx-XNtRt2JA,2018,2,1.310721496,103.7673035,3.606504147,1.310723,103.7673089,35,5.57E-06,47510,5239476.751,110.2815565,203.5396074,203.7473926,315.6776418,37.34199873,11528
534,pXfKtuPUPMPRBtLt26l4Jw,2018,4,1.296431686,103.7670208,3.249836303,1.2964354,103.7670201,25,3.78E-06,32449,4241447.107,130.7111808,194.7136498,175.8408371,456.858607,44.04890878,12027
535,pXvMp9rghMxwlbcoYLcTjw,2011,9,1.32850054,103.6486836,3.882286462,1.3285181,103.648677,1,1.87E-05,22522,2552624.056,113.3391376,182.4447758,167.6096656,480.3976777,33.55003606,13986
536,pYAtVv6MQYIPszVexGycSA,2016,9,1.292723454,103.7679914,1.601245845,1.292766,103.7680033,40,4.42E-05,33544,4074501.745,121.4673785,205.2714441,200.0512431,418.039537,45.66133547,11033
537,pYItSnCvVknnEvQSGuhF9A,2015,4,1.319651947,103.8080966,2.27211663,1.3196556,103.8081,0,5.00E-06,17705,1409246.244,79.59594713,220.5559517,232.0021552,381.7578314,37.33458221,4553.5
538,p_NhMIdCSOAtUIUnhuVttA,2019,6,1.299143834,103.7669581,2.766476028,1.2991279,103.7669979,0,4.29E-05,15960,1628060.395,102.0087967,179.8402044,167.725967,517.2515743,29.29015589,6342.5
539,pfZk9JF6T8M7bSty34WEww,2011,9,1.33515215,103.6432071,3.874605107,1.3351699,103.6432039,39,1.80E-05,22000,2383226.333,108.3284697,181.8082054,177.4091317,465.5547574,29.49307737,10970.5
540,pi9IbP1eyBD4BF9hcqXM2g,2021,2,1.279550931,103.7862893,0.298706207,1.2795505,103.786299,22,9.72E-06,31167,3713819.394,119.1587061,195.602481,171.5400828,426.267837,45.04957011,16455.5
541,pe3TQzYwTJQW67aXHOwGLg,2016,9,1.33164467,103.6505694,2.304856734,1.3316467,103.6505674,0,2.82E-06,12887,1255092.354,97.39212804,182.4070194,183.613725,551.81748,21.03727624,3259.5
542,pdbWdIN_nrVknMNzo-32aA,2018,2,1.307672607,103.7684972,5.115852559,1.3076832,103.7684974,31,1.06E-05,19125,2217762.979,115.961463,207.130376,224.8021352,535.5982815,43.73835459,9229.5
543,pnCsbrFttutTYJMHKax-aA,2020,8,1.294651012,103.7669358,3.033504,1.2946583,103.766951,26,1.68E-05,36542,4095753.767,112.0834592,188.1411713,178.7330411,368.3452809,36.19637514,14299
544,pniUg4GKxhlsvU2k0RutwQ,2018,3,1.293788664,103.85226,3.785928767,1.2937686,103.8522515,11,2.18E-05,56134,6836507.025,121.7890588,189.0686688,179.4714462,316.0134794,35.34468542,114808.5
545,pnirLPLvXh3b_74T6YS4tw,2019,7,1.302308432,103.8586911,3.587217002,1.3022911,103.8586897,8,1.74E-05,60175,7439887.067,123.6375084,191.474027,186.5502613,309.3882413,31.94654036,28498
546,pp8L9plBFTdCwIKFPetZYw,2015,4,1.321633617,103.8060328,1.625597258,1.3216311,103.8060356,10,3.79E-06,19173,1871117.86,97.59129296,201.1613969,204.416242,449.9315714,31.73256106,8069
547,poRtpxMExXLAoi4J6mWaEg,2018,1,1.280867271,103.786808,0.44308559,1.2808616,103.7868138,27,8.13E-06,25211,3092616.606,122.6693351,209.1857458,191.0497317,490.7977802,48.20138716,12773
548,ppIIcXUqCGj2olX8p5kqSA,2019,3,1.319633848,103.8081249,2.314738127,1.3196352,103.80812,0,5.07E-06,17730,1417892.407,79.97137095,212.0147054,211.0059241,383.8808191,33.93588552,4115.5
549,pppSour4bOIYIkDfwgg5PQ,2011,9,1.33152228,103.6459513,2.327503723,1.3315545,103.6459657,27,3.53E-05,22915,2450137.426,106.9228639,199.3928472,185.5640051,449.7511449,40.91576956,10586
550,puq7SBEtE6WXvnV7DQaGFw,2015,9,1.324604874,103.6484639,5.482408454,1.3246687,103.648487,1,6.79E-05,16922,1743515.034,103.032445,173.0398029,163.6704005,506.94943,23.51739413,6661.5
551,puPoLUa9_IGVYLTB5XXkYA,2022,3,1.280119255,103.8432447,4.167717943,1.2801741,103.8432252,34,5.82E-05,44954,6212508.823,138.1970197,185.9618039,182.6129787,404.2984168,27.5435541,28854
552,pwOkug73P7A3wkwNru2oGQ,2016,9,1.30045056,103.7664145,2.731752668,1.3004502,103.7664404,9,2.59E-05,17158,1808607.193,105.408975,181.2332243,165.8553587,514.8272898,32.66540198,8735.5
553,pzCSGTMx2y6Y08jqjDaTcg,2019,7,1.30073703,103.857431,3.898004439,1.3007099,103.85744,56,2.86E-05,44527,5086401.921,114.2318575,204.0553947,202.8718808,337.4161494,35.1060524,12073
554,q4fW-xerUc1yjKs2dyj3Cg,2016,8,1.323437152,103.7944396,2.239175991,1.3234303,103.794465,7,2.64E-05,10629,1158048.182,108.9517529,188.9279103,191.324332,680.7174353,30.51057802,5241
555,q4uw2MAzs9rtCM6zUVu1cA,2019,6,1.305085972,103.7710544,6.184255264,1.3050702,103.7710775,23,2.80E-05,26815,3140521.189,117.1180753,195.8887428,179.0111728,454.390951,43.43816911,10203
556,q99E77z9Zo6XRCVFrA8p3w,2022,5,1.301160002,103.8578891,2.428821024,1.3011009,103.8578563,22,6.76E-05,40591,4509930.779,111.1066684,184.5664997,178.1010949,344.9267229,30.99230164,17779
557,q6XP2SCe8R465hjZc6SQeA,2011,9,1.329646678,103.6479289,2.318773348,1.3296583,103.6479458,2,2.05E-05,19788,2209227.871,111.6448287,189.487411,189.2062366,506.7179347,29.11343186,13136
558,qCynR0xU7YoEqqBVYzsnnw,2012,2,1.289008853,103.8602544,0.592233297,1.2890286,103.8602276,18,3.33E-05,37787,4204779.786,111.2758299,211.3484384,212.2498528,359.0635152,35.21194821,11991
559,qBvkdUOt0FHcXqDDTcVanw,2022,2,1.298968558,103.8563107,5.662269299,1.2990935,103.8565167,38,0.00024089,73416,9959513.862,135.6586284,196.73012,191.5515596,302.8923208,34.88771609,73163.5
560,qDbD1BhwMNxi7TOgeQBp9Q,2015,3,1.295062306,103.8532609,2.439769279,1.2951182,103.853234,14,6.21E-05,51038,6562351.058,128.5777471,184.3280111,178.3535814,351.8335241,28.67993773,43678.5
561,qF_7qFvQ-hFBcew1JyGTmg,2018,2,1.278747063,103.8439227,3.432768572,1.2787695,103.8439075,33,2.71E-05,61366,7415626.532,120.8425925,199.7137435,197.4423966,299.4047401,34.02923462,38892
562,qOqGmg4vo6hXu8ZXvGaHVw,2013,1,1.322545394,103.8020159,1.711337063,1.3225424,103.8019762,1,3.98E-05,14682,1675891.814,114.1460165,187.7931444,190.7380391,604.6852077,28.32060175,6065.5
563,qQ5LrEYrl_t2G35HfbBmzw,2017,12,1.280513028,103.8424442,5.77925078,1.2805054,103.8424462,41,7.90E-06,65777,7484702.396,113.7890508,195.0185032,193.6853118,270.1993595,29.86913399,46696.5
564,qPTocgwraLaCS8ExcdUH0Q,2020,8,1.302218159,103.7656849,2.749791323,1.3022224,103.7657114,30,2.68E-05,28519,3666473.505,128.5624848,199.4512591,183.4148304,481.7273395,45.31230372,16337
565,qQIFe3C-yrRNVJeLREpNjA,2015,9,1.325414804,103.6476548,2.291110029,1.3254266,103.6476836,13,3.11E-05,16354,1585876.414,96.97177535,174.0592464,166.001506,485.8811263,23.15360961,5312.5
566,qS9M0KCrRA801YJwF43_kQ,2018,2,1.321632161,103.7964472,0.980473315,1.3216262,103.7964492,2,6.28E-06,13564,1514317.198,111.6423767,170.333683,159.6715377,615.6982934,25.22233882,6734.5
567,qS0nJ52d1yxXpJeydyilRg,2011,9,1.332793971,103.6446073,2.332627112,1.3328277,103.6445963,9,3.55E-05,34308,4959423.907,144.5559026,207.7627978,207.5174691,490.7014912,43.57662332,16788
568,qX7t6fMev7z_rzIV7aX3cA,2016,8,1.283128855,103.7816833,2.387524983,1.2831588,103.7817122,5,4.16E-05,30140,3419075.398,113.4397942,178.1093956,165.6019324,412.6176068,31.1543797,12412
569,qXutPosk0SHfWVByYwjSdw,2020,10,1.301627706,103.8604853,1.050340814,1.3016642,103.8604909,5,3.69E-05,52090,6332378.272,121.5661024,185.0779226,178.2806776,327.4496788,29.32078551,33940
570,qYc7bhWho3TYVpVCwxWxig,2016,9,1.301132689,103.7661317,2.752948235,1.3011149,103.7661694,0,4.17E-05,10738,1085124.438,101.0546133,178.5240619,173.1661051,627.967871,26.86110554,3330.5
571,qY7dKL7kf2zNXtwcVALTZQ,2018,2,1.307989999,103.7703952,4.358657005,1.308026,103.7704172,20,4.22E-05,28214,3266843.725,115.7880387,185.6549728,177.2921318,437.1096717,32.50626585,8795
572,qa34vy0a1XvQ9zd23SfPhw,2011,10,1.343969181,103.6955363,0.896557908,1.3439693,103.695533,31,3.29E-06,31216,3359687.716,107.6271052,184.4658277,184.4586675,385.0813552,27.67564572,23155.5
573,qd-Y9ZievF9GdfU75D-OvQ,2019,7,1.281308025,103.8436802,3.623336923,1.2813138,103.8437014,42,2.20E-05,51609,6279533.182,121.6751571,191.6879833,180.7373785,333.4424859,36.80096467,35256
574,qd4sYzyi6F0psfwvA33hvg,2016,9,1.29314969,103.768447,0.707239445,1.2931604,103.7684513,7,1.15E-05,25419,2806542.123,110.4111933,170.7312795,162.2251522,439.918335,25.56465152,21719
575,qdpbNjNkp4RhIgm1KqEQbQ,2013,1,1.321669008,103.8055641,2.045960192,1.3216728,103.8055722,13,8.97E-06,24366,2767767.854,113.5913919,217.1515107,226.0464554,462.4729099,35.59024104,13698.5
576,qfKjAbKfhwXx5GPaDWjJNg,2022,3,1.28082982,103.8422708,5.784640486,1.2808349,103.8422708,18,5.08E-06,68703,8061516.994,117.338646,196.4932076,196.002551,271.6704331,29.32560836,39510.5
577,qgvQdR1XaJfno0CZWvhqBA,2022,2,1.294975415,103.7843713,5.654755989,1.2949882,103.7843758,9,1.35E-05,28917,2876592.062,99.47754131,183.3398564,169.401889,370.9426835,37.81973363,10721.5
578,qj9JbzJ5-UNsgaf4SyS1OQ,2016,10,1.279709071,103.8473137,2.135138804,1.2797188,103.847327,15,1.65E-05,53670,7105484.049,132.3921008,179.8373589,176.6465397,352.4762745,22.77596903,41326
